2,7,6,31,23,536.28
2,22,16,52,34,445.57
2,1,7,14,20,234.54
2,14,15,11,29,475.97
2,4,13,5,45,1011.93
2,18,15,44,34,1324
2,24,1,37,22,510.09
2,29,8,7,12,117.48
2,5,17,30,17,380.84
2,21,0,11,22,246.66
2,3,8,25,46,453.87
2,27,19,14,8,187.71
2,3,12,11,21,294.93
2,1,7,20,30,678.43
2,3,19,62,35,512.6
2,22,2,31,26,542.03
2,1,16,10,30,630.58
2,16,1,7,34,327.2
2,24,16,10,24,243.2
2,28,10,2,32,582.04
2,24,5,23,16,203.21
2,13,19,64,34,388.02
2,22,4,74,46,517.61
2,17,5,43,22,310.08
2,2,12,7,21,246.26
2,12,3,27,30,410.67
2,13,3,30,32,729.81
2,27,14,23,46,520.65
2,12,5,46,26,302.98
2,17,11,11,16,360.19
2,14,9,55,43,992.81
2,9,16,10,38,417.23
2,13,12,65,40,689.33
2,30,14,19,23,294.17
2,15,5,63,35,407.7
2,22,7,33,32,367.24
2,18,4,19,42,473.78
2,16,16,16,19,451.85
2,17,19,3,17,287.43
2,26,15,27,15,357.68
2,24,2,11,29,351.36
2,14,7,4,23,242.81
2,4,15,18,22,513.33
2,19,13,24,47,486.9
2,2,6,18,4,547.25
2,15,4,33,19,211.23
2,23,5,28,21,236.61
2,11,3,33,41,913.2
2,11,14,7,22,272.61
2,7,1,54,30,708.8
2,18,17,29,45,564.76
2,9,1,5,34,355.28
2,7,8,19,35,277.2
2,27,13,47,31,683.2
2,30,15,70,44,842.56
2,10,19,15,47,859.65
2,6,16,43,45,965.75
2,17,10,14,21,435.57
2,8,13,29,41,840.46
2,7,2,42,36,360.77
2,14,16,60,47,1083.37
2,2,11,4,20,240.11
2,15,19,45,36,411.23
2,19,17,89,48,1049.63
2,30,6,41,43,880.15
2,13,2,33,38,776.97
2,20,10,6,16,264.9
2,23,1,16,11,254.42
2,5,6,23,22,471.03
2,21,0,13,30,362.96
2,29,15,70,41,709.91
2,8,15,20,19,449.16
2,7,1,35,34,367.48
2,6,15,58,41,533.27
2,17,12,88,46,513.32
2,10,10,75,43,452.54
2,3,2,6,10,108.06
2,1,6,41,27,389.52
2,18,19,15,41,912.15
2,6,19,30,43,920.24
2,18,0,4,38,1468
2,2,17,22,35,347.68
2,18,13,10,22,398.91
2,1,15,19,45,751.22
2,12,9,45,41,951.92
2,20,12,34,29,344.34
2,2,13,62,32,768.05
2,6,17,10,7,163.08
2,6,15,25,19,460.25
2,16,13,51,48,683.19
2,6,11,66,34,412.94
2,10,0,31,36,409.86
2,19,17,46,36,410.05
2,25,14,48,31,378.57
2,20,9,15,13,274.69
2,18,16,7,38,623.36
2,28,13,47,27,329.59
2,30,18,62,35,467.11
2,6,6,40,28,389.19
2,14,12,73,46,999.36
2,17,1,52,34,727.23
2,20,10,22,37,398.5
2,15,7,51,33,720.25
2,7,19,65,43,917.73
2,7,19,17,21,227.13
2,3,6,70,42,515.22
2,7,12,50,39,446.22
2,11,5,5,36,384.69
2,28,13,12,22,508.43
2,27,19,11,20,423.33
2,3,0,29,47,551.83
2,17,9,25,16,233.09
2,3,0,48,25,316.78
2,14,2,80,48,902.73
2,21,8,32,26,473.1
2,8,9,28,15,175.9
2,5,5,68,37,428.47
2,25,10,61,58,836.67
2,24,9,53,36,788.17
2,15,12,16,34,423.81
2,22,14,37,29,323.56
2,19,0,32,41,476.73
2,4,13,5,3,48.68
2,1,0,66,37,409.66
2,8,10,23,23,386.2
2,1,18,4,20,424.83
2,24,1,1,45,991.83
2,25,12,10,25,261.49
2,24,15,63,40,760.57
2,13,11,7,24,260.04
2,8,12,14,22,453.49
2,19,8,25,37,754.84
2,17,8,64,34,741.32
2,3,10,32,21,505.85
2,16,11,48,37,411.69
2,30,11,26,24,281.84
2,30,19,65,44,775.42
2,8,0,21,39,641.19
2,17,8,29,33,327.38
2,24,16,33,44,907.32
2,13,8,55,47,580.75
2,13,8,7,17,186.61
2,16,19,53,33,570.82
2,3,7,36,42,711.36
2,4,14,16,47,459.96
2,3,12,30,25,535.57
2,17,7,61,34,450.85
2,10,10,2,5,96.18
2,5,14,14,21,268.12
2,14,0,6,35,372.94
2,4,18,3,22,260.39
2,24,8,67,40,441.28
2,27,2,35,42,480.28
2,27,11,2,3,109.6
2,25,2,73,38,449.05
2,4,3,7,26,317.45
2,18,13,2,25,498.4
2,8,9,54,28,325.83
2,20,16,34,48,1001.67
2,23,2,34,44,785.46
2,20,15,4,37,818.92
2,22,16,50,34,492.91
2,8,8,20,14,333.93
2,21,4,16,28,462.57
2,18,3,53,45,487.52
2,15,8,47,36,1324
2,16,0,67,39,733.04
2,26,9,30,27,296.58
2,25,8,31,29,548.09
2,7,6,57,41,448.94
2,16,8,14,11,238
2,14,0,65,46,498
2,9,11,53,34,803.93
2,3,19,47,34,354.57
2,21,14,12,35,582.97
2,20,2,19,14,152.45
2,7,5,45,30,432.08
2,20,9,52,48,484
2,14,8,11,36,377.86
2,26,17,65,47,804.25
2,21,1,17,26,261
2,25,17,53,44,954.28
2,24,6,16,25,461.75
2,10,12,44,38,522.86
2,1,13,73,43,452.74
2,21,19,51,26,374.22
2,21,9,25,33,413.77
2,11,19,9,19,353.64
2,2,6,44,38,387.41
2,3,18,89,47,1149.97
2,13,8,5,39,632.87
2,13,6,7,12,266.64
2,28,13,30,30,645.95
2,11,12,32,41,523.7
2,19,15,3,11,120.28
2,9,17,63,38,470.28
2,15,11,1,36,813.44
2,15,18,29,24,455.77
2,20,6,9,47,537.27
2,29,16,87,45,771.6
2,27,14,52,40,960.54
2,12,18,16,21,486.03
2,29,0,40,22,466.41
2,20,1,82,42,814.04
2,19,10,5,6,65.6
2,24,15,19,31,423.64
2,4,16,15,17,399.31
2,10,7,12,19,439.54
2,1,1,56,44,567.47
2,27,12,3,41,823.2
2,6,0,44,70,484.55
2,12,7,8,10,124.11
2,13,0,10,31,627.81
2,23,16,79,44,538.89
2,9,9,26,42,955
2,21,17,8,5,131.51
2,15,12,39,47,491.31
2,13,0,6,35,695.62
2,8,14,4,30,343.01
2,9,1,12,40,723.29
2,6,7,26,42,752.57
2,12,8,45,33,329.83
2,10,6,60,32,611.92
2,1,10,28,21,447.96
2,14,14,41,22,314.94
2,11,2,17,19,442.32
2,26,16,37,34,650.14
2,21,6,15,40,799.08
2,28,17,4,37,363.3
2,21,11,26,42,947.33
2,8,13,0,26,423.4
2,29,18,31,34,569.24
2,24,18,44,44,1040.05
2,30,14,10,22,254.95
2,22,19,37,47,592.92
2,5,10,9,41,1371
2,16,13,51,47,1092.9
2,28,6,16,41,435.27
2,11,2,29,28,645.81
2,5,0,54,28,293.99
2,11,15,39,26,375.59
2,12,19,11,25,582.41
2,2,2,38,20,258.85
2,23,12,26,28,281.63
2,2,19,10,6,114.79
2,27,9,24,16,179.8
2,21,12,34,22,470.49
2,18,18,10,15,282.33
2,7,11,37,47,581.09
2,9,4,28,15,214.47
2,27,15,28,17,208.57
2,3,3,26,37,753.21
2,18,8,10,22,498.34
2,21,12,44,31,313.38
2,22,4,60,39,828.85
2,9,3,40,26,286.13
2,18,1,61,44,730.25
2,19,3,15,32,578.41
2,15,7,18,44,507.15
2,15,17,60,44,1052.58
2,29,8,30,26,552.03
2,24,6,38,48,555.48
2,26,7,30,26,257.07
2,13,17,33,32,438.19
2,27,15,18,21,363.8
2,4,1,56,43,980.47
2,28,17,34,20,291.45
2,8,17,3,13,305.55
2,22,1,1,10,105.22
2,9,16,12,37,508.45
2,7,11,4,43,524.89
2,12,18,39,32,672.98
2,14,5,24,98,300.67
2,5,13,17,16,190.56
2,12,4,49,48,522.66
2,13,4,9,17,199.18
2,29,19,5,5,57.07
2,6,5,30,19,273.95
2,13,19,0,46,549.5
2,25,12,55,35,508.17
2,10,2,45,36,744.07
2,16,12,35,30,420.55
2,9,0,45,40,439.11
2,30,11,27,27,311.79
2,7,9,23,41,494.8
2,16,19,72,37,451.27
2,4,3,28,15,282.11
2,1,7,28,18,424.2
2,8,1,3,10,118.36
2,8,4,41,29,616.91
2,28,4,40,34,798.13
2,8,12,13,41,560.86
2,2,16,19,12,133.39
2,20,15,81,45,991.15
2,29,10,75,45,466.58
2,24,18,18,15,221.08
2,20,9,26,26,540.66
2,23,19,2,12,260.73
2,17,8,4,12,222.8
2,14,11,31,32,437.04
2,21,1,54,45,542.04
2,12,18,57,39,944.67
2,9,6,16,18,193.39
2,25,8,32,32,368.19
2,17,11,25,42,947.34
2,1,2,37,24,503.75
2,30,1,71,37,795.77
2,20,4,15,40,464.46
2,13,12,23,31,337.71
2,24,19,71,45,994.94
2,6,11,7,28,579.8
2,21,7,18,11,265.32
2,6,8,7,34,695.02
2,11,15,42,28,321.67
2,9,16,74,40,464.84
2,3,2,3,1,463.1
2,6,12,16,23,266.43
2,29,19,14,24,438.96
2,13,13,20,44,518.13
2,24,8,10,11,229.58
2,6,9,49,47,964.14
2,2,7,70,43,517.06
2,27,8,22,28,303.29
2,8,2,27,26,357.5
2,11,5,76,47,1021.96
2,26,7,42,44,472.85
2,3,17,9,29,338.55
2,2,3,18,29,665.82
2,6,10,56,32,467.12
2,10,6,48,47,989.26
2,25,6,14,47,825.8
2,16,7,17,41,434.82
2,23,7,48,47,519.83
2,18,0,17,21,440.77
2,3,18,17,39,826.48
2,18,15,50,29,318.66
2,3,8,36,33,1222
2,7,14,23,14,273.02
2,22,18,43,25,439.85
2,6,14,33,25,302.27
2,2,6,10,8,184.59
2,10,10,25,20,477.51
2,8,11,4,16,201.43
2,13,1,38,44,889.93
2,9,8,47,34,801.24
2,20,18,39,28,313.6
2,9,4,62,41,972.93
2,2,3,47,31,567.51
2,13,12,24,35,407.24
2,15,8,7,32,395.35
2,18,9,62,32,621.98
2,30,5,47,27,593.71
2,4,18,57,36,428.02
2,12,0,41,23,536.61
2,11,15,39,29,634.04
2,10,7,4,26,531.92
2,26,17,19,25,567.54
2,23,8,27,20,228.86
2,21,7,83,47,1021.14
2,20,12,69,44,773.69
2,27,17,11,31,319.97
2,20,0,95,48,921.43
2,20,17,20,47,758.13
2,28,14,73,46,1061.92
2,9,14,21,23,251.06
2,20,1,66,45,1032.29
2,15,1,12,16,361.55
2,1,16,23,17,179.31
2,15,16,77,40,945.83
2,10,16,75,40,436.56
2,20,14,17,14,305.47
2,27,2,87,87,485.35
2,12,13,0,34,328.33
2,12,6,33,19,248.69
2,23,10,8,47,824.71
2,23,11,76,45,639.29
2,4,8,7,9,116.46
2,1,15,15,10,177.42
2,14,16,10,37,494.03
2,5,17,11,38,446.35
2,5,3,30,45,739.59
2,25,15,31,29,615.83
2,5,14,53,42,799.3
2,29,9,33,29,493.52
2,11,12,61,47,608.01
2,2,13,9,41,492.03
2,18,0,3,22,495.47
2,27,5,2,18,237.18
2,21,2,50,27,471.13
2,25,4,49,28,667.86
2,25,9,9,16,365.39
2,14,9,61,36,429.16
2,25,0,77,40,518.27
2,27,10,32,35,354.86
2,8,9,19,33,691.53
2,11,7,17,23,309.02
2,26,8,65,48,515.82
2,22,3,39,42,469.93
2,17,8,62,38,660.8
2,28,15,79,46,657.25
2,12,1,3,35,690.55
2,13,3,36,46,941.24
2,15,3,49,47,594.53
2,30,9,7,11,226.6
2,13,17,15,13,964.17
2,12,0,13,17,377.96
2,1,12,14,29,309.42
2,13,1,38,34,393.63
2,13,7,14,14,197.36
2,4,7,56,40,506.75
2,11,12,35,4,238
2,29,10,15,10,113.05
2,25,12,0,41,394.32
2,6,19,18,22,316.51
2,7,9,18,11,239.65
2,14,2,21,32,722.33
2,23,4,14,47,750.12
2,30,2,32,33,353.64
2,3,15,58,46,991.9
2,5,5,17,34,423.17
2,28,18,12,24,502.5
2,17,13,28,23,264.81
2,16,8,5,11,246.65
2,17,12,55,45,745.53
2,13,18,29,45,486.97
2,10,4,31,43,533.12
2,6,19,3,9,102.91
2,21,19,12,25,279.35
2,27,2,30,41,409.66
2,21,1,29,2,992.75
2,19,7,5,39,407.58
2,9,15,53,37,410.13
2,30,18,47,31,656.21
2,25,3,57,41,497.01
2,7,3,15,24,247.52
2,9,6,1,6,70.34
2,27,1,64,43,913.25
2,2,5,0,45,468.05
2,19,2,3,25,262.22
2,5,12,26,41,407.3
2,1,3,57,63,340.43
2,24,19,31,32,662.51
2,24,7,0,37,391.15
2,3,14,54,45,543.32
2,9,7,25,26,425.5
2,6,4,2,35,697.13
2,18,2,6,27,304.84
2,19,6,3,26,315.73
2,27,13,87,46,511.17
2,20,16,40,21,459.39
2,10,1,53,29,326.12
2,5,3,37,10,414.33
2,16,11,70,40,483.65
2,9,16,11,20,422.64
2,6,8,44,45,1052.89
2,5,10,6,14,319.57
2,6,4,33,44,475.26
2,11,8,42,31,574.86
2,18,19,50,27,513.31
2,20,1,69,35,748.22
2,2,11,37,29,505.12
2,23,17,91,47,1147.54
2,16,7,0,20,206.8
2,8,13,79,42,506.34
2,21,10,31,43,967.98
2,3,12,45,27,306.79
2,12,18,56,36,517.86
2,8,17,88,45,519.8
2,3,3,91,46,865.57
2,7,15,74,39,449.86
2,5,15,20,41,925.39
2,29,15,8,38,433.53
2,8,18,70,37,894.49
2,7,10,63,38,425.01
2,6,10,14,45,538.85
2,2,3,56,45,760.43
2,16,14,1,18,399.2
2,24,8,53,33,374.53
2,22,14,17,18,378.78
2,1,11,61,32,356.25
2,7,1,38,25,457.62
2,12,15,2,38,397.12
2,21,13,28,23,253.67
2,22,15,4,18,222.62
2,16,16,21,30,505.04
2,28,13,48,28,623.47
2,11,3,35,47,469.77
2,12,1,24,19,257.18
2,27,9,31,36,656.86
2,21,7,22,38,848.41
2,8,11,47,71,281.2
2,17,9,5,33,350.82
2,22,3,9,17,211.26
2,6,7,25,35,738.1
2,18,14,75,41,698.92
2,15,7,67,40,454.06
2,23,11,41,31,378.03
2,30,13,28,15,298.94
2,17,13,56,45,621.1
2,20,0,25,21,432.44
2,4,17,11,33,684.4
2,2,2,12,32,714.08
2,5,0,11,20,448.36
2,13,4,71,45,528.95
2,27,0,42,35,798.58
2,13,8,4,40,695.48
2,16,7,14,21,262.59
2,30,18,64,35,398.23
2,17,15,7,27,565.24
2,9,6,18,42,473.32
2,25,18,55,34,381.24
2,3,3,73,44,536.29
2,25,17,14,40,712.83
2,19,4,11,15,177.11
2,9,4,85,44,494.91
2,29,1,45,29,309.15
2,2,18,39,25,597.16
2,19,3,43,24,242.6
2,23,1,15,38,618.99
2,20,2,52,27,469.8
2,16,12,72,45,835.51
2,19,19,20,35,389.57
2,27,9,44,39,425.22
2,8,3,30,16,161.75
2,6,1,1,12,243.49
2,20,6,16,26,254.66
2,4,5,51,45,490.46
2,11,17,13,14,325.82
2,6,13,25,40,396.85
2,21,1,34,47,485.24
2,27,17,43,30,334.82
2,18,0,0,38,422
2,12,6,57,41,519.59
2,27,10,14,28,509.59
2,11,13,62,39,403.06
2,15,11,8,9,130.16
2,2,18,8,48,497.06
2,26,17,54,39,936.63
2,4,3,43,33,766.12
2,26,17,30,37,1358
2,24,3,12,29,473.91
2,6,15,24,29,676.41
2,25,8,28,28,347.39
2,10,6,46,35,814.92
2,26,13,88,46,982.61
2,19,15,76,47,683.09
2,4,18,75,39,438.28
2,12,0,56,46,500.31
2,11,3,26,36,347.1
2,29,13,1,9,379
2,19,8,23,35,399.07
2,12,15,14,18,330.58
2,18,7,21,34,428.48
2,18,3,8,6,99.7
2,21,2,45,35,807.53
2,30,4,21,48,514.73
2,25,6,14,20,271.19
2,26,0,52,32,379.17
2,18,17,66,38,532.63
2,10,16,11,42,523.58
2,14,17,63,36,800.53
2,20,18,20,12,269.16
2,7,3,12,17,302.45
2,28,17,35,31,646.91
2,16,19,14,16,307.61
2,9,14,2,29,362.93
2,13,14,37,27,638
2,13,19,34,23,396.13
2,5,11,10,14,254.72
2,10,1,1,15,324.34
2,7,9,33,27,584.61
2,4,3,51,31,675.91
2,17,11,35,47,587.13
2,13,4,6,25,282.67
2,19,0,55,38,700.12
2,20,8,39,40,467.09
2,16,13,32,19,228.32
2,26,15,3,22,239.4
2,17,9,47,32,385.99
2,8,18,45,44,626.09
2,5,7,27,39,817.35
2,10,9,6,38,384.51
2,15,3,22,22,357.56
2,20,6,43,41,507.46
2,22,4,9,19,185.48
2,5,6,35,25,359.52
2,5,14,56,10,735.83
2,16,13,46,40,844.78
2,26,0,27,29,307.23
2,19,5,5,7,86.65
2,3,18,31,26,448.9
2,22,4,28,33,596.42
2,6,6,28,21,441.82
2,28,12,33,43,967.73
2,18,18,0,26,587.33
2,27,10,26,16,233.76
2,22,4,31,19,415.26
2,3,14,71,19,453.47
2,20,2,7,34,607.85
2,11,17,6,21,210.44
2,12,14,46,29,642.81
2,24,11,16,20,421.7
2,10,3,52,42,452.61
2,15,19,23,26,261.81
2,20,9,35,27,297.82
2,8,19,87,46,613.22
2,13,13,81,42,729.67
2,6,11,43,40,921.54
2,22,13,8,17,348.13
2,21,3,35,25,587.96
2,29,8,31,20,228.17
2,28,0,22,46,829.61
2,26,0,56,31,346.09
2,29,2,20,36,495.83
2,4,10,86,44,514.71
2,23,13,2,6,144.31
2,25,12,1,26,568.07
2,14,1,51,31,666.33
2,6,18,7,42,950.75
2,4,19,39,27,464.2
2,15,4,0,15,331.83
2,11,10,15,37,488.25
2,5,9,16,20,222.52
2,30,18,19,35,807.89
2,25,16,36,29,629.23
2,14,5,25,20,218.08
2,25,16,10,29,284.99
2,11,18,39,40,665.52
2,30,11,9,30,316.19
2,7,0,6,24,244.22
2,20,8,0,39,530.31
2,1,5,37,30,502.29
2,28,16,2,14,160.97
2,3,16,2,13,271.99
2,3,5,13,22,252.69
2,2,5,30,24,509.8
2,10,10,1,35,469.34
2,23,17,36,27,634.85
2,12,15,9,9,158.4
2,2,1,23,38,417.05
2,5,18,15,42,843.94
2,28,5,29,31,720.84
2,26,5,6,22,254.56
2,20,13,11,20,419.48
2,7,10,12,27,447.3
2,25,10,0,35,704.48
2,13,18,27,14,209.57
2,23,17,17,42,695.55
2,25,3,14,8,167.84
2,21,10,4,5,52.99
2,7,0,70,61,515.24
2,24,19,44,46,471.4
2,27,2,48,30,634.6
2,11,11,61,31,600.66
2,3,4,21,38,514.1
2,5,13,53,46,1089.47
2,5,1,15,35,384.53
2,29,6,54,45,743.14
2,26,11,4,14,190.08
2,22,14,27,47,456.55
2,7,11,95,48,520.09
2,4,5,1,32,421.89
2,30,12,86,47,607.56
2,30,3,37,25,532.8
2,1,14,17,14,297.56
2,7,16,0,29,592.84
2,15,18,41,21,520.13
2,21,15,8,34,455.87
2,23,16,16,28,284.71
2,14,3,9,13,209.54
2,13,7,28,22,228.85
2,12,3,17,28,317.16
2,3,14,23,34,561.58
2,7,6,37,31,316.61
2,12,10,8,20,418.62
2,19,12,18,18,180.73
2,27,9,27,43,893.47
2,16,18,29,15,227.27
2,8,5,29,46,756.21
2,19,3,68,44,1009.4
2,9,13,72,40,436.07
2,18,4,6,22,294.03
2,1,5,40,32,665.87
2,5,4,4,41,539.3
2,29,7,46,43,512.87
2,5,6,6,40,475.28
2,27,5,23,19,401.06
2,8,9,28,33,369.4
2,29,5,38,37,620.59
2,2,15,1,31,382.99
2,24,0,20,38,408.76
2,25,9,30,29,326.81
2,7,13,24,39,789.21
2,24,9,10,33,550.3
2,22,13,7,21,217.05
2,25,10,4,22,229.41
2,27,2,43,43,895
2,7,2,61,48,480.87
2,5,5,12,40,386.82
2,21,7,1,36,434.5
2,17,3,33,36,386.14
2,16,17,10,29,364.88
2,1,7,51,27,351.86
2,18,10,31,46,523.19
2,20,7,49,43,518.68
2,20,11,54,34,448.63
2,27,6,51,27,285.98
2,19,7,4,37,644.39
2,1,11,34,18,203.32
2,25,17,21,34,693.84
2,14,8,8,11,254.6
2,14,10,8,44,796.92
2,29,14,10,27,361.51
2,26,1,46,24,313.97
2,20,14,67,39,830.69
2,27,3,53,33,456.2
2,6,6,88,48,828.67
2,9,6,22,21,236.72
2,14,11,32,19,463.9
2,7,17,31,27,300.73
2,21,3,39,25,253.33
2,14,11,20,38,693.85
2,30,6,81,12,783.2
2,17,9,4,33,739.16
2,21,3,16,9,208.2
2,7,15,49,27,358.35
2,1,9,1,33,343.47
2,24,14,23,14,201.06
2,5,13,35,20,230.82
2,3,1,50,35,722.89
2,26,5,6,11,248.16
2,12,4,34,29,658.09
2,21,6,41,27,350.58
2,2,8,45,37,518.98
2,25,10,17,21,394.64
2,25,1,44,0,453.2
2,12,16,29,34,784.89
2,1,13,25,84,321.64
2,10,15,20,16,174.75
2,19,18,78,48,558.59
2,26,5,65,46,877.74
2,24,18,57,42,979.23
2,13,16,33,47,474.79
2,28,12,65,36,843.16
2,19,5,5,40,907
2,23,4,22,44,474.76
2,16,6,44,24,523.37
2,12,16,25,15,358.69
2,27,3,59,38,867.87
2,13,8,64,44,842.81
2,28,19,41,26,332.93
2,3,9,30,43,897.61
2,1,6,17,21,213.48
2,30,18,28,20,381.37
2,11,5,0,8,107.71
2,13,5,15,39,864.4
2,16,2,48,25,320.96
2,18,8,29,33,422.74
2,20,5,36,39,797.25
2,27,9,47,38,404.72
2,27,10,2,27,283.35
2,14,10,11,12,257.76
2,10,19,20,47,1063.35
2,14,4,5,42,922.6
2,3,5,5,4,43.51
2,8,17,36,29,627.02
2,30,1,16,47,841.82
2,2,10,8,9,192.22
2,19,9,80,42,520.9
2,21,0,17,18,227.05
2,28,19,13,28,584.08
2,5,2,56,32,551.77
2,7,1,29,41,419.13
2,3,12,40,24,515.82
2,10,9,0,32,520.5
2,25,15,9,23,315.59
2,24,16,7,33,324.8
2,10,11,69,37,445.25
2,30,3,10,8,87.12
2,5,10,8,17,190.22
2,17,11,16,38,470.19
2,10,12,15,32,728.73
2,1,17,20,21,453.94
2,6,11,33,20,211.42
2,14,18,34,30,558.67
2,1,15,3,46,1043.36
2,24,17,53,39,409.08
2,27,4,15,25,501.82
2,16,9,36,43,528.39
2,5,15,73,37,898.41
2,3,14,8,15,354.93
2,4,2,16,35,432.61
2,21,12,41,26,552.59
2,6,2,28,36,439.34
2,25,5,6,4,56.84
2,12,4,22,31,642.4
2,22,5,53,42,495.8
2,19,17,12,14,150.23
2,8,10,64,47,1085.23
2,7,19,2,47,1056.61
3,0,0,50,36,32.76
3,0,0,3,38,33.36
3,0,0,55,45,36.81
3,0,0,37,39,34.68
3,0,0,11,25,38
3,0,0,9,32,27.15
3,0,0,11,31,45.65
3,0,0,0,11,35.33
3,0,0,40,25,22.91
3,0,0,0,16,17.2
3,0,0,24,43,32.19
3,0,0,26,38,34.49
3,0,0,46,26,48.25
3,0,0,49,7,46.21
3,0,0,79,40,52
3,0,0,3,30,43.07
3,0,0,10,20,41.62
3,0,0,46,33,47.44
3,0,0,9,24,45.4
3,0,0,28,32,58.43
3,0,0,47,24,37.21
3,0,0,31,28,51.44
3,0,0,55,35,50.05
3,0,0,37,29,26.92
3,0,0,2,28,52.75
3,0,0,32,34,49.76
3,0,0,27,17,25.52
3,0,0,27,24,35.76
3,0,0,19,46,34.67
3,0,0,62,41,39.73
3,0,0,48,48,74.32
3,0,0,85,45,70.4
3,0,0,34,22,45.2
3,0,0,7,38,67.21
3,0,0,17,9,13.97
3,0,0,57,41,31.88
3,0,0,14,9,10.93
3,0,0,5,13,17.58
3,0,0,65,48,38.38
3,0,0,17,13,14.42
3,0,0,26,47,38.27
3,0,0,67,48,35.54
3,0,0,20,17,21.94
3,0,0,0,14,32.34
3,0,0,10,34,61.17
3,0,0,14,96,39.29
3,0,0,54,32,57.47
3,0,0,6,18,19.33
3,0,0,26,39,32.97
3,0,0,3,22,21.56
3,0,0,16,10,24.43
3,0,0,10,31,26.98
3,0,0,23,16,35.42
3,0,0,91,48,73.82
3,0,0,18,38,54.7
3,0,0,70,46,71.25
3,0,0,23,39,35.04
3,0,0,17,24,45.62
3,0,0,43,31,33.73
3,0,0,76,40,51.24
3,0,0,30,38,40.69
3,0,0,14,26,39.68
3,0,0,41,35,49.6
3,0,0,63,39,53.99
3,0,0,43,33,35.5
3,0,0,33,29,27.15
3,0,0,26,28,51.25
3,0,0,13,22,44.2
3,0,0,26,21,34.2
3,0,0,32,39,34.57
3,0,0,15,48,59.66
3,0,0,23,36,30.84
3,0,0,1,22,22.06
3,0,0,61,39,41.44
3,0,0,49,32,28.29
3,0,0,55,40,38.76
3,0,0,32,39,35.36
3,0,0,10,17,36.2
3,0,0,20,21,34.68
3,0,0,3,7,16.38
3,0,0,60,43,67.63
3,0,0,90,47,36.85
3,0,0,86,46,57.71
3,0,0,13,34,62.27
3,0,0,14,34,37.16
3,0,0,5,25,38.28
3,0,0,75,46,36.83
3,0,0,58,32,45.74
3,0,0,7,26,29.12
3,0,0,22,28,41.01
3,0,0,56,29,53.12
3,0,0,19,22,43.91
3,0,0,36,43,67.25
3,0,0,3,45,55.55
3,0,0,33,31,28.34
3,0,0,25,27,49
3,0,0,24,24,21.88
3,0,0,8,27,29.72
3,0,0,66,40,39.07
3,0,0,78,47,37.62
3,0,0,21,24,35.74
3,0,0,48,42,40.12
3,0,0,58,30,44.75
3,0,0,7,31,45.49
3,0,0,2,29,25.78
3,0,0,31,26,28.95
3,0,0,20,13,29.61
3,0,0,3,24,36.5
3,0,0,29,19,24.06
3,0,0,28,30,26.86
3,0,0,10,13,17.78
3,0,0,46,45,34.34
3,0,0,49,29,51.95
3,0,0,3,36,30.23
3,0,0,18,26,25
3,0,0,23,30,27.59
3,0,0,48,46,43.96
3,0,0,12,20,24.4
3,0,0,29,35,29.37
3,0,0,63,44,33.55
3,0,0,21,37,66.41
3,0,0,70,41,33.3
3,0,0,10,6,8.6
3,0,0,32,29,31.68
3,0,0,24,25,46.7
3,0,0,25,42,34.08
3,0,0,2,29,32.47
3,0,0,30,31,29.33
3,0,0,60,46,56.89
3,0,0,34,21,20.56
3,0,0,45,28,26.78
3,0,0,9,26,37.89
3,0,0,46,34,60.31
3,0,0,7,35,50.21
3,0,0,0,16,16.8
3,0,0,1,11,15.74
3,0,0,43,38,34.18
3,0,0,14,19,32
3,0,0,5,18,29.93
3,0,0,43,27,24.12
3,0,0,40,38,33.71
3,0,0,42,38,32.4
3,0,0,13,27,25.18
3,0,0,14,41,38.2
3,0,0,24,14,31.67
3,0,0,6,32,29.83
3,0,0,9,41,30.58
3,0,0,18,28,30.86
3,0,0,38,32,27.62
3,0,0,1,30,26.46
3,0,0,15,45,43.2
3,0,0,0,19,39.4
3,0,0,40,39,33.09
3,0,0,34,48,38.5
3,0,0,53,33,29.76
3,0,0,22,21,20.71
3,0,0,73,43,41.67
3,0,0,25,14,25.76
3,0,0,41,36,63.71
3,0,0,15,15,17.3
3,0,0,27,19,40.42
3,0,0,10,29,31.94
3,0,0,8,43,55.38
3,0,0,18,33,30.81
3,0,0,12,19,31.91
3,0,0,28,43,32.32
3,0,0,52,32,45.25
3,0,0,49,45,36.12
3,0,0,30,27,25.66
3,0,0,26,28,24.31
3,0,0,45,37,31.31
3,0,0,42,43,40.66
3,0,0,15,26,25.12
3,0,0,45,23,44.65
3,0,0,62,34,59.9
3,0,0,35,38,66.13
3,0,0,74,40,51.27
3,0,0,73,46,71.24
3,0,0,32,31,56.62
3,0,0,1,7,12.15
3,0,0,23,38,54.23
3,0,0,17,22,27
3,0,0,30,18,37.83
3,0,0,11,47,34.57
3,0,0,32,36,62.62
3,0,0,55,42,66.54
3,0,0,87,46,36.85
3,0,0,65,44,42.4
3,0,0,3,30,54.67
3,0,0,1,35,61.11
3,0,0,43,42,67.62
3,0,0,18,43,41.32
3,0,0,41,23,21.82
3,0,0,46,24,45.03
3,0,0,82,44,55.97
3,0,0,61,32,46.46
3,0,0,11,40,31.43
3,0,0,61,37,53.23
3,0,0,1,44,41.24
3,0,0,76,45,35.97
3,0,0,12,34,36.33
